mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,label
-616.1394,48.773777,14.486446,3.448616,11.4227295,7.0067334,-2.9986281,-7.1318,-6.9895935,-3.6360037,-6.922749,0.74417305,-4.2209945,1.6510062,4.873781,4.579056,-2.1727107,5.8771586,-3.9901931,-0.04471635,1.8699658,0.46623942,-1.74453,1.0257393,-8.255251,-0.5480205,-3.160441,-0.22911753,-3.9763262,-0.6110554,-4.734473,-0.328775,-1.9547501,6.9714932,14.2094,20.22154,23.523897,20.872797,10.1664915,4.9548283,0
-512.1833,53.781174,0.71125346,-9.066247,4.5993567,-3.9608426,-8.002271,-0.22244474,-11.7935915,-6.1851096,-9.892071,-5.8950152,-2.795279,-3.1707423,-1.7124801,2.568428,-1.7128658,8.153293,1.7402818,3.6632226,3.0856242,2.8041098,-3.2883682,3.378535,-2.5623372,3.2341268,-2.3009892,3.307391,-1.6258512,2.9565427,-0.72633445,3.7437758,6.8415623,10.187302,11.61774,11.882737,9.093865,7.120266,4.2536745,4.2292023,6
-599.6417,62.052814,24.681448,7.7603683,14.928623,12.940343,-7.941229,-11.250567,-12.564886,1.9386982,-14.1103945,3.733657,-5.1564755,4.1974583,-1.6285918,-3.0916708,-1.3697468,2.2152684,-1.144219,-1.7394081,5.158666,-3.121221,-4.0661845,0.2386707,-5.257181,0.6438991,-1.9684653,-0.45906,-1.3643382,3.5307229,0.8882789,9.595162,5.1121387,2.1029038,2.568295,2.5597537,1.1088566,9.968744,15.055614,16.401236,2
-521.373,31.92008,-4.6216407,-7.909483,1.5472548,0.4975271,-12.232516,-3.9025173,-11.202789,-0.22527964,-8.421429,3.547155,-2.4307458,3.1407456,-0.066520885,0.5403838,-0.6220617,0.11523813,-2.8074665,-7.7528095,-2.5182621,0.42052108,-4.228853,8.775078,11.341417,16.105564,15.320946,10.754375,2.6626542,2.8207042,2.2555208,5.396997,4.9019876,1.6979276,0.01977963,0.47111854,2.442385,4.440854,-0.23802115,-0.18075286,3
-506.2285,63.79462,14.04813,0.4667328,11.90425,8.641023,-10.049698,1.0957053,-16.717518,1.1495042,-14.294804,5.1010575,-2.2648935,5.867864,-0.429168,3.5275273,-0.62809896,3.251286,-1.0015761,0.29195514,1.6956581,-2.3846526,-3.9665716,1.3055686,-3.764451,1.7932786,-2.5082142,1.2457947,0.6260377,3.0873597,1.2932847,3.444599,0.79509836,8.60176,7.992054,9.209542,11.304889,9.339607,8.528955,8.899011,5
-553.07117,33.125053,8.175169,-5.6452193,-0.1743675,0.87806845,-8.76767,-2.9001648,-7.303815,-2.1805947,-11.707775,-4.9176397,-3.333397,-0.1251888,-0.7920566,1.9080802,-1.8708291,3.2316687,-0.9841776,-3.991768,-0.10600055,5.703723,5.283635,14.855322,11.8059,13.720379,7.0127473,6.0896087,0.40548596,3.5738997,0.21587524,1.2585971,-0.84385586,-1.2574856,0.47416016,1.7501782,-1.7978904,-0.18072069,-3.132233,1.7876267,4
-524.588,56.605347,12.802872,-7.256664,-0.97935545,-1.1673213,-8.284941,-3.260188,-12.907282,-3.6363845,-9.85333,-2.8264077,-1.5820309,-2.9459238,3.2333176,2.9026928,1.5478494,9.554791,-2.8026154,-0.3984783,0.51015174,-0.86221725,-1.2544925,3.755839,-2.8979223,7.3067036,3.2384176,7.2580876,0.6686034,6.308659,0.85265255,5.1289563,2.7740068,3.5027432,1.083258,4.2136707,2.6409166,4.7966185,3.0833876,6.03382,1
-562.9984,57.352684,15.027421,2.7505221,5.9404655,7.8420877,-4.3487372,-9.225503,-10.80585,-5.4529815,-9.408152,-0.12790903,-3.1206777,3.8020775,8.620542,2.8389564,-0.89095116,5.756651,-1.9907156,-1.8967412,0.06365207,0.8852134,-3.3507345,2.7325895,-6.9306173,-3.147675,-1.8718073,-0.03430525,-3.6214812,0.50737774,-6.591841,-2.5105093,-5.5627832,2.827616,11.799495,20.338274,25.123281,28.165852,16.162504,9.244349,0
-508.94705,51.423775,2.8093874,-6.207854,0.072589464,-1.6468385,-15.300937,-0.6927253,-14.081207,-2.3819816,-11.898765,-3.929751,-0.9830611,-2.336661,0.13850573,1.7241257,-0.99067134,7.1563673,1.4030708,1.9740024,2.8712366,1.7893479,-0.8402427,5.1728497,-3.8867645,2.8837028,0.35370672,4.6623583,-1.881483,3.7450988,1.4099718,2.2095358,5.380631,7.397867,7.2672105,10.703942,9.175529,9.348591,7.4794497,6.910705,6
-532.4034,77.6131,23.36718,11.238694,17.033638,9.588569,-12.785537,-18.026926,-8.93923,4.9510503,-11.620087,2.567209,0.1052006,2.7156343,-1.1798588,-0.84775287,2.2561715,3.8653169,2.0387342,-3.1155765,5.9414535,-6.330462,-1.4740334,-1.3426843,-5.217909,1.9607854,-2.8540924,3.2555547,0.70121527,5.0235496,7.4004073,11.6425085,5.601778,8.050231,3.1273417,4.7227564,5.6028595,13.069824,11.559886,12.535565,2
-528.7357,31.646593,-7.686785,-9.755711,-4.012705,4.6830916,-10.787596,-3.1990144,-8.340987,-2.02321,-0.38234037,-1.1655662,0.8412346,0.9318852,2.454025,3.3598223,-1.481013,0.12281739,-1.52079,-5.201986,-2.0965738,-0.59892577,-5.4361777,3.8265824,0.80045635,7.09097,10.453318,14.796184,13.195443,9.511393,1.2596351,1.473938,0.8525176,5.0059032,5.0436273,1.7758318,0.97024196,1.767918,1.8771287,3.078638,3
-477.5193,69.557625,0.7208609,-9.474776,4.7299337,1.7401414,-5.6782737,-2.7347286,-12.531723,4.258007,-10.1222,3.5050488,-3.6779063,0.8957155,-0.6358226,1.7797774,-2.6995468,1.5688832,0.9210944,-1.6942785,-0.98281765,-0.13495472,-4.4564276,-0.39350343,-2.7062962,1.720876,0.56159943,2.749104,-1.2186981,2.3856654,0.21919334,3.4825475,1.9990971,3.2652066,2.6975107,3.3082469,5.3564963,5.894823,8.820193,8.041818,5
-556.4796,36.80856,5.229618,-9.469159,-1.2903954,4.6309333,-9.835527,-1.0881435,-5.370924,-1.651971,-7.565578,-0.6107004,-7.3968163,2.1282885,-1.5117389,0.08473481,-2.657141,1.3220156,0.80034995,-4.3360076,-0.23579848,5.2806606,8.798858,17.296375,12.748216,13.062064,6.251779,3.4471087,0.12718993,2.1586087,-0.40189466,3.111051,-1.007409,-2.38844,1.0449299,1.8596292,-0.9985751,1.0822277,-3.3036864,-0.037100367,4
-544.7252,62.955833,11.683605,-9.023085,-0.16850768,4.4954844,-5.5742164,0.74938446,-7.428589,-1.685964,-7.9097376,-4.924439,-1.1738935,-2.8957965,2.1071384,-0.5774838,-1.904417,9.848602,2.0551744,1.7118108,0.39998698,1.6645116,-1.3170452,3.360505,-0.61034065,6.6913376,2.7628944,7.010029,1.0020924,4.475127,0.20577465,2.9389107,2.5091765,3.2862666,1.1276978,2.6227758,1.6563927,3.9897828,2.5538108,5.8290977,1
-606.19745,62.0286,10.365022,-4.3381743,6.117079,12.576974,-3.1867473,-7.606679,-12.487785,0.41745067,-3.7413254,3.671733,-3.1289175,3.385992,5.1055245,2.3464391,-2.989952,3.876057,-1.3492354,-0.24084687,4.1083217,0.24935643,-4.0194817,2.1216838,-3.7820225,-1.3085424,-4.355102,0.8497107,-1.8891323,0.075264096,-5.274695,-1.966586,-6.6097016,-2.34243,1.7692369,7.257426,13.277433,19.23059,21.179642,21.260126,0
-509.3729,57.549892,-2.64732,-16.753662,0.608665,1.6882002,-8.391226,-3.8646913,-8.916893,-4.5444503,-6.222094,-4.800086,-5.5626817,2.5541925,0.05202886,0.43278715,0.046343166,7.3598566,1.9055282,0.80997914,-0.22980557,1.1813399,-2.4690564,3.2897007,-3.2188294,1.6640451,-3.0451546,2.2962725,-0.3202309,3.795523,1.0417043,4.739378,2.6254587,4.5705867,3.783501,6.4082093,8.343616,8.31187,5.002958,4.4065495,6
-570.78845,76.76555,17.13961,4.31858,12.340817,12.550015,-11.8266945,-14.941497,-7.5111923,4.178002,-8.317718,2.0951025,-6.7426305,3.2805529,5.114205,4.3206663,1.0290806,0.98652613,1.9479179,-3.1684172,3.0163252,-2.348321,-2.5664623,-0.5898855,-3.834459,0.14219753,-0.2084069,-0.49155888,-4.2325015,6.03113,0.09559913,7.7399282,10.190137,10.134451,6.509183,5.0267096,4.4827547,5.974312,7.5137243,15.464702,2
-553.2773,28.839724,-1.5935569,-0.51889694,0.59366864,2.1541798,-8.112686,1.0701137,-10.071228,-0.73657215,-7.1264653,1.7569715,-2.72391,0.25177443,1.7379309,1.9800326,-0.37215626,0.84940714,-3.0982203,-5.312089,-2.046482,2.268734,2.3165326,10.881161,12.859916,14.592599,11.539492,7.4658456,-0.37597796,2.5175204,1.6863809,4.2326674,4.627485,0.899163,-0.77654666,1.0693805,1.6939094,3.2538133,-2.0387156,-1.1758839,3
-516.3917,47.840363,14.800167,10.416172,16.754555,9.1084,-6.1667147,5.1643186,-15.46852,-0.46735358,-11.959585,3.111554,-2.1768224,1.0685097,1.2855436,2.9994614,-2.0275776,3.0667405,1.6509328,1.5190724,-0.6133156,-0.5354745,-2.960849,0.8886715,-2.17743,0.9498054,-1.5855061,1.7077794,-0.2977616,3.998559,2.511893,4.623888,4.290542,7.593878,5.491241,5.5495815,6.876476,6.378697,7.5235357,7.685634,5
-564.1581,29.046423,5.9672375,1.593838,1.5960836,4.2858815,-4.2089295,-4.3641596,-8.503565,-1.9882587,-12.923448,-2.3782551,-3.1909444,-0.4762853,-0.0632235,-0.54582137,0.48446548,2.7273457,-0.74612033,-1.2881719,2.9768898,5.653795,7.9591618,13.928448,11.517213,15.413598,8.34856,7.499324,-0.16755618,1.9136827,-0.07077912,2.1807353,-0.98994774,-0.36349118,0.3903837,1.7425413,-0.89149886,0.095677376,-2.4546993,1.9306465,4
-555.82513,49.44151,14.730337,0.88093823,3.2380173,-0.9967993,-2.398868,-1.2940174,-13.108984,-1.7406971,-9.897366,-3.9720376,-1.8008773,-3.7001193,3.4512746,-0.33197442,0.5983605,8.247809,-0.37467253,1.0387138,0.7367331,2.9583564,2.2555387,4.845141,1.5375432,5.0991735,-0.17801194,4.7048235,-0.7070316,4.965373,-0.044001944,3.0255992,1.4534491,1.6000583,2.327489,4.288198,2.2844045,3.5604398,3.7813659,7.185086,1
-588.53906,45.48693,16.567295,8.146849,11.65738,9.094073,-2.210093,-7.6146007,-11.706469,-3.4758315,-10.344482,3.2745419,-4.611388,3.9236097,8.047063,1.765937,-1.2858362,5.82139,-1.2102779,0.15593621,2.0968618,2.4081745,-0.10182002,0.7363393,-5.762171,-1.144538,-3.9568143,-0.27104774,-3.1067057,-0.037298754,-5.4560723,-3.5525675,-2.8734875,6.0488815,12.615177,18.914871,22.670267,21.993713,12.116518,7.0848613,0
-518.42633,54.441452,4.862857,1.8946364,3.0563455,-0.3326004,-7.2187905,-0.53438336,-14.871367,-4.8731494,-13.498093,-5.1352043,-2.586836,-3.49464,2.271897,-0.09251661,-1.4450947,6.6143713,4.062972,2.3219602,0.85770655,3.5990982,-1.9424369,2.1925156,-1.3271415,5.543542,0.42409,5.5142446,-0.17453896,6.1124167,2.7980144,2.1667125,6.7771106,7.717549,9.431945,11.743635,9.376833,8.462798,4.9769435,2.9286573,6
-582.2862,61.376125,24.357689,15.789592,16.885334,10.5645,-6.1698575,-13.466735,-14.176798,2.7698247,-8.162245,4.9622946,-5.7188497,1.9433968,0.81181717,-4.4975653,-0.059119005,1.0119932,0.78204024,-2.1847944,5.090564,-3.8302367,-3.9081206,-0.57119906,-4.629581,2.767767,0.18429366,7.241916,7.295559,11.428135,6.504774,9.564491,1.541279,3.7311857,6.261577,7.680173,8.08282,9.036733,6.495734,4.327784,2
-546.0208,25.453375,-3.282861,-6.144365,0.013634784,-1.5957276,-10.920399,-2.1543407,-8.429029,-1.5657347,-6.6582804,1.111835,-2.9886658,2.6055913,0.20355651,0.6814833,-2.3295386,-2.7532313,-3.358686,-3.45762,-0.6049086,6.352708,2.7075946,10.4899,11.946473,13.793605,8.817164,9.253415,2.0002432,5.674604,4.020048,7.3951054,5.2781353,1.1642965,-1.0244908,0.8446757,-0.11963639,2.1742032,-1.6717588,0.37127164,3
-515.33813,58.49563,12.172784,6.8329806,8.725383,0.59427047,-7.4323554,-1.1602316,-16.961649,-3.9157279,-10.883888,-2.9744887,-2.5504038,-1.2887771,-0.51386946,0.92576975,-2.6201391,1.4726621,-0.36791295,-3.1896274,-0.86770564,-0.644414,-3.4171429,1.8063494,-3.9024918,2.3485622,1.6793056,4.477663,0.64830625,4.5401125,1.3782818,5.7489295,5.655056,7.4967647,9.350782,9.134957,8.561933,7.7120166,5.6596346,4.873533,5
-558.9582,35.796036,6.820511,-1.4504213,4.817838,1.9858515,-5.773185,-2.9435327,-7.9048743,-2.7616777,-11.888407,-4.866735,-4.862113,1.4219322,-3.0118213,0.7411519,-1.4517487,2.5953376,1.2394223,-0.95588905,-1.4458733,4.1318235,5.033333,13.25065,13.964422,14.966729,9.410043,8.937829,-1.6041195,3.294838,2.1411877,3.0350046,1.3213115,-3.4730263,-2.2307968,1.8215489,0.9737309,0.21955688,-3.9284987,-1.2826511,4
-556.90216,52.118427,15.051425,-3.323646,7.000743,-2.1798742,-4.722842,-3.5538807,-12.210035,-4.864283,-10.337964,-5.5356255,-5.7609506,-4.9635415,1.1836144,-0.40661982,0.3140081,8.762771,-1.0260993,2.6982512,0.99054164,3.2261531,3.7168076,5.2616277,-0.31464884,4.368417,0.64088714,3.7246618,-0.49181834,3.2689505,-0.83386457,2.0375988,1.1759385,2.3227437,2.4563985,3.2024257,1.0700467,3.2038488,3.9977713,8.143263,1
-621.53076,50.85922,13.462126,6.9249296,14.588406,7.156932,-2.2210462,-5.416008,-12.156505,-4.1236496,-9.197025,2.175219,-4.57026,1.2528214,5.552861,3.3242095,-2.1851542,4.969202,-3.3789535,0.2454784,2.4143598,0.43295318,-1.215722,1.660683,-8.064936,-2.204678,-3.596812,-0.80641025,-3.9070656,-0.54283214,-4.135889,0.96536046,2.4672794,11.803897,21.339022,24.372665,23.674929,15.94304,5.0430775,1.157076,0
-519.29517,52.73241,6.2223997,-0.7328932,7.24551,-1.6717212,-5.02625,-3.7781026,-14.1231,-5.246245,-13.1327095,-5.6231127,-4.8374977,-4.735732,-1.603287,1.3701148,-2.6893137,7.226961,0.9690278,3.7953014,1.6726986,1.8098631,-0.6364069,3.0699706,0.11292959,4.5345445,0.091883145,4.635305,0.47654584,3.8155296,1.04527,2.2963336,7.041615,9.089386,9.490636,10.970864,8.399713,5.017908,3.4051194,4.2688627,6
-580.52563,69.0845,21.477806,11.005502,20.27154,11.786695,-7.8416777,-16.216564,-12.87885,3.0746083,-12.581284,3.5771174,-6.5667686,2.2384472,-0.15889892,-5.076479,-1.7002296,2.2988038,-0.86784345,-2.989508,7.365561,-2.902304,-2.0152385,0.7606414,-6.688417,2.3876207,1.9208593,8.9401,7.060116,9.984434,3.7118173,4.2585335,-3.4741704,-0.024353908,3.8983862,7.8838077,4.831259,12.606586,7.631936,8.858749,2
-521.2835,34.995926,-1.8457485,-4.0256805,-3.4537263,5.0222054,-13.481297,-8.7256775,-8.107322,-4.131782,1.6150671,-0.56692237,0.42415267,4.028101,0.01985054,0.23371738,-1.4048742,0.6298678,-1.326354,-3.081137,-2.9732115,-0.65447164,-4.9232984,3.121555,3.1048143,8.404146,11.578324,13.784964,9.180345,7.3146973,1.3850429,2.260929,4.711433,3.8136342,5.8663883,1.1398494,2.5170128,5.0423865,2.2188199,1.1681845,3
-512.6018,72.498215,13.875782,-8.876728,11.454411,1.8160242,-6.3476562,-3.9999323,-13.359617,-1.4096774,-9.532771,0.93000865,-2.0425017,3.093482,-1.4615515,1.0713732,-4.120655,2.8732934,-2.3479156,0.1684727,-0.35140252,-1.41807,-2.2322273,-2.3438728,-4.1091785,1.218203,-2.8953586,0.51244354,-1.3327508,1.4033296,-0.8809063,2.1144583,-1.0774598,3.709344,2.6109188,3.7549493,3.3249002,5.4361124,8.79399,12.571998,5
-539.90533,26.551695,2.540719,-6.385947,0.999005,1.251418,-7.7394037,-3.9452322,-6.6941934,-1.5406166,-8.062153,-3.3768892,-5.8448496,1.8724765,-2.083059,-1.1610934,-1.3792626,-0.15579934,-1.1852548,-2.157761,1.7689039,10.270839,12.291321,17.682762,12.719432,9.53584,0.6526016,1.8839276,-1.5701866,3.931157,0.043139562,0.25031972,-1.6720251,-1.2749397,1.5965958,0.17528404,-2.7267253,-0.23476255,-3.0665238,0.36745763,4
-560.6995,59.90919,11.825748,-9.43902,0.39265642,1.5389137,-7.445492,-2.4660673,-8.847273,-5.1498523,-7.330953,-6.8434887,-2.3420944,-1.1102232,1.7222528,1.0502691,0.41402006,7.2330537,-3.5860324,-0.36627102,0.2818296,0.94726586,-0.10021603,5.777584,-0.8130716,5.7672925,1.6430906,4.4101086,-0.3728277,6.016707,2.1098564,4.101401,0.4205829,1.4587654,0.5396091,4.5626163,5.3737926,5.9778695,5.1119995,8.440393,1
-634.0505,55.58237,18.310892,5.7535796,8.6314335,10.655039,-2.9232378,-9.215473,-10.140942,-0.57188326,-5.8536744,2.37046,-3.9432988,4.512381,5.2687407,-0.88021266,-2.263274,6.472008,-2.6687448,-0.71872723,0.7236314,0.81577957,0.11332339,-0.04225388,-3.5591092,-1.0377934,-4.5698676,0.18404236,-0.013828483,-0.32439125,-4.3300343,-1.3190975,-5.330278,-4.5198116,0.66676897,6.3957586,14.861106,22.970486,23.194504,21.00453,0
-504.93378,62.38885,10.641609,-13.49293,3.8184369,-2.2445853,-6.8231907,-0.9383202,-14.714026,0.09748264,-13.451438,-3.718989,-3.530152,0.87554985,-1.639267,-0.1054485,-1.4612528,6.9918957,-0.9883836,-0.03181613,0.88791645,1.626732,-1.2694056,3.3028522,-1.4380344,3.8294716,-0.5376693,4.178604,-2.3376577,2.5837555,-1.2235498,2.708929,2.833984,4.663365,6.596197,8.559724,7.5195456,8.442591,5.547301,7.6976495,6
-602.4787,79.213135,27.284603,13.2210045,15.032937,12.4048395,-13.907933,-14.982643,-9.671417,1.6648831,-11.4644785,4.8140993,-0.08163071,2.3092153,0.47313902,-2.8765664,-1.6329011,5.0200963,1.9704621,-2.5267317,4.0488834,-3.1993647,-1.0718389,-0.5288802,-7.4616156,3.377948,-1.1850384,-0.084920645,-4.0346336,0.958188,-2.5894854,5.084565,3.664045,5.3576694,7.4562507,6.8217525,8.892319,13.559152,12.967029,17.91861,2
-505.3779,28.318235,-0.33529687,-4.314123,-4.7284102,2.786192,-8.816776,-6.5398464,-8.558489,-7.2085567,-1.441079,0.06731268,-1.465519,1.0420926,-0.2514942,1.0340831,-2.5810041,-1.748301,-3.7295406,-4.4114656,-3.313438,2.133491,1.924057,11.751836,13.628258,15.408235,9.607555,6.4857926,0.12140422,2.949743,2.8977516,4.5297804,5.2913055,0.66773456,1.1166087,1.0383633,1.7358313,2.3321896,-1.3179944,-1.210172,3
-501.5649,66.37992,10.32281,0.40717927,6.753973,3.9695933,-9.529285,-0.46668655,-14.26396,-3.5980184,-14.498737,-1.5578102,-1.4277395,0.113293454,1.9905158,0.6523266,-1.913051,2.9640262,2.1289573,-2.4779634,0.49771905,-1.059777,-3.7567825,3.0193675,-1.6071993,0.3906655,0.9816135,2.5206003,0.673622,2.8516147,0.053041253,2.8038979,2.949946,3.2817776,7.582203,10.640883,13.353664,13.139191,11.415254,9.054012,5
-558.2318,34.590565,6.395865,-3.6225882,0.6935368,2.5983484,-5.7575173,-1.8322793,-10.25307,-3.0643418,-11.387349,-4.969634,-2.4978468,-0.010325681,-3.5270913,0.5666477,-4.3048425,1.8025088,1.1476943,-2.948063,0.6125515,8.87737,11.296551,18.361736,17.11756,13.845904,2.923742,2.404576,-1.8383605,3.2767627,1.3551494,-0.10911463,-2.1041236,-2.7886224,0.82690805,3.005552,-2.929208,-1.2485913,-2.746769,0.99217457,4
-526.5783,62.322094,16.214008,-9.924944,2.3173716,1.0002775,-6.0723314,-0.01739807,-9.722692,-8.443317,-8.704367,-5.184712,-3.892243,-3.0468497,1.065498,1.6959118,-0.6302416,10.637243,-0.67765254,1.4346445,-0.51753366,1.52522,-1.8400689,0.9715334,-3.209539,4.3184075,2.1261184,7.3903217,1.0574859,5.444092,2.055105,3.3901198,2.375099,2.2946205,1.4697376,3.0462997,0.6155255,3.7710383,3.4756844,6.617081,1
-620.6083,64.09994,21.148516,7.6649237,7.968564,11.407574,-2.4557853,-6.102698,-11.304847,-3.477688,-4.7292714,2.1312673,-2.112222,2.0805407,6.0401206,1.7688316,-1.4141383,4.771552,-1.8107572,-1.290681,2.7234526,0.82167155,-2.778025,0.67538,-1.8427238,-0.6975246,-5.8853865,0.5283572,-2.5633938,-0.9831021,-3.037759,-1.1392574,-6.324897,-3.4239101,-0.64188474,6.450702,13.063469,22.331593,23.888027,24.040531,0
-505.88367,59.27873,9.075804,-7.2546806,2.9902105,-1.8874506,-4.16273,-4.4964013,-7.893917,-8.526716,-11.893528,-5.496644,-5.4670177,-1.6943086,-1.2258551,0.74458104,-2.441764,6.3225365,2.904558,4.3877816,1.3075391,3.998913,-4.277726,4.7182784,-2.20396,2.9451067,-2.199012,0.5670018,-2.8886552,2.9952009,0.82648027,2.4669662,2.364731,3.7184317,6.964684,7.351375,6.60046,8.7304325,8.356814,7.294705,6
-560.5966,77.27748,23.609968,9.104062,13.749659,11.064306,-8.5735,-16.733135,-10.825007,4.5890436,-13.973262,-0.15076247,-6.756603,-0.94068754,4.0182977,3.4148126,1.9486295,3.9834778,-0.59666,-5.245984,1.7405139,-5.335778,-2.314121,-0.07823768,-6.6585345,-0.6788006,-2.7830942,1.5976807,-2.422945,5.9985647,5.8139396,9.735865,9.72762,10.837117,7.048434,6.618165,9.1144705,12.1138315,6.445189,9.772496,2
-515.63153,37.412994,-2.4975984,-3.6681175,-2.897969,6.152758,-10.261067,-6.99287,-11.518531,-5.6806307,-1.6827615,-0.09884784,2.780329,1.2028041,2.7384317,0.88957196,-1.0750674,0.41297272,-0.58577305,-3.9719172,-2.5473444,-0.57755995,-4.385088,2.684952,3.5287833,9.749629,11.287492,15.729754,12.210099,8.460167,2.3882508,2.2536902,3.6103134,3.8964415,6.5269117,1.8487271,1.2653475,4.308337,2.465909,1.6345448,3
-536.55145,64.29895,11.898204,-3.620855,7.8383403,2.9339066,-4.1514435,-0.73677933,-15.381313,-0.45357618,-10.154832,3.341301,-0.5358774,0.72133553,-0.6540433,3.086981,-2.6201763,1.0372899,0.63180834,1.5509064,-0.6105633,-1.4133348,-3.286716,1.3526728,-2.817427,3.3649292,-0.32094902,2.2190557,-0.90885395,2.2861784,-1.4281244,2.730149,0.13160145,4.0721016,3.3108032,3.4239347,5.209032,7.698985,10.530452,13.755895,5
-552.3869,29.458649,4.2666535,-7.975891,2.9424746,2.1553924,-1.9539926,-0.70588404,-8.144318,0.66232383,-8.950376,-1.9326966,-0.024169218,-0.4748102,0.6079608,2.6863558,-3.489817,2.7477322,-2.7872727,-2.2208595,4.2951365,13.038719,14.915964,20.501701,10.634639,6.3217154,-2.9680276,0.6621944,0.7031156,4.062725,0.103810795,-1.8044516,-2.7703397,-0.6855195,2.0130305,0.46043015,-3.9571486,-2.2897747,-2.040945,2.022453,4
-542.02576,61.195084,10.860735,-7.99258,0.683125,-0.44480377,-6.548105,-1.394326,-9.1428175,-8.418177,-6.9695954,-7.50499,-2.502857,-1.7833923,1.523408,2.4571846,0.24609935,7.203659,-0.7206566,-0.05809329,0.021813026,2.9880123,0.83973706,5.2823405,-0.73913527,5.0702524,2.1215127,3.7637014,-0.1906117,4.0105,-0.3702733,2.7452545,1.4548532,0.68781114,0.9856821,2.1181822,0.78118044,1.8766552,0.084820144,6.6802,1
-614.1618,58.70173,15.561889,2.3033292,13.016629,10.843306,-3.2537675,-10.067246,-10.215071,0.11022356,-4.6366158,2.3375564,-4.531068,3.2933393,4.8299,1.9125707,2.2341232,6.2400885,-1.9602852,0.36937875,2.7457438,0.8674092,-1.4644407,0.5542375,-3.7250187,-1.7951229,-4.096518,1.5464078,-1.5792673,0.46890566,-5.000338,-1.2014577,-5.021881,0.44301254,8.43233,16.250116,22.197699,22.089062,16.59048,7.666365,0
-519.50903,61.86308,15.577637,-12.9172735,5.0180945,-1.8276529,-1.0223025,-0.4599458,-13.631338,-2.3125324,-9.623331,-3.390167,-2.895598,-0.51338375,0.92601377,2.4556556,-1.2856389,7.558121,1.6286631,-0.41891885,-1.9209156,1.3577733,-2.6628149,4.336378,-0.20028687,3.7842286,-2.7145665,4.7711024,-1.1770058,3.5324197,-2.0284293,1.5850909,-1.0520891,0.13290887,0.28109974,5.0339656,7.8725877,11.256131,10.630026,12.230908,6
-568.11163,65.10379,20.999792,8.606437,14.4297,13.420377,-14.543292,-14.524201,-10.5276575,3.1841109,-11.885457,5.6698,-0.3407381,3.7507758,1.1559502,-0.2104883,3.609821,3.4301424,1.4762366,-3.0589867,4.8148365,-2.3460836,-1.74664,-0.7187542,-7.3091073,2.1584196,-2.1529443,1.1484641,-3.2075906,7.5968456,9.241206,15.019472,8.241046,5.921135,5.512829,1.9821514,5.354305,17.49075,11.852224,14.469998,2
-516.7087,34.250004,1.9941031,-7.790353,-11.178288,1.5518656,-7.6252785,-5.5925264,-8.234709,-6.742587,-1.2752395,-0.80572015,-0.9374666,1.7928042,2.104262,3.2086506,-2.3892312,-0.78527886,-3.9559748,-5.150996,-3.4038463,-1.1605338,-3.564211,7.5476055,9.968812,16.844362,15.150327,12.272249,3.784645,-0.4394975,-0.68906254,4.7193108,8.334361,3.9370537,2.992923,1.5304992,2.2705321,5.8160205,0.6175501,-1.8651084,3
-533.1394,69.149765,19.90169,-7.0390935,-0.18814698,-0.548699,-3.5755692,0.3594123,-13.8347025,-0.47349876,-12.713806,-0.789022,-3.7679157,-0.7021396,1.3065263,3.0424087,0.03673568,2.0735502,-0.39615265,-2.8569672,-1.7056179,-1.0639043,-3.3990731,1.321568,-4.045527,1.5348653,-1.5695492,1.2455628,0.4079651,2.073809,-1.0360546,2.6001015,1.8409077,4.1295314,8.051305,7.9763017,10.012987,9.833494,5.520999,8.049125,5
-534.4277,41.071247,6.039363,-6.066137,-3.0374422,-1.6351737,-4.778672,-1.3435811,-13.040007,0.18297005,-11.520115,-4.9049516,0.27217445,-2.11228,0.7581321,2.0431306,-3.1799889,1.024569,-0.9751643,-3.1597123,1.3995343,6.8127723,8.837353,15.469839,15.176969,14.176485,6.7534676,5.647018,1.0386494,2.1271818,-0.26062685,1.9685744,-1.6894239,-0.6138582,1.399519,2.2071,-5.1153846,0.83495986,-2.7756014,-0.38241315,4
-544.52844,74.84964,20.72766,-10.739676,-5.0706053,-2.4147189,-5.034674,-2.7686386,-12.02833,-4.530258,-12.666996,-8.293808,-2.2319925,-3.9429355,2.2594097,-0.20478739,2.2530222,8.383813,-2.476877,0.43087193,-2.2353938,2.0685353,-0.50080997,3.6893997,1.1132193,4.608686,3.9139507,6.983158,-0.805168,3.6275356,1.2600201,4.249574,2.2594914,1.225211,-0.5599907,2.8068883,1.0325937,2.875002,1.3059926,5.614871,1
